,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230017001116,484230017001116,"Block 1116, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001117,484230017001117,"Block 1117, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001118,484230017001118,"Block 1118, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001124,484230017001124,"Block 1124, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001125,484230017001125,"Block 1125, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001126,484230017001126,"Block 1126, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001128,484230017001128,"Block 1128, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001131,484230017001131,"Block 1131, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001132,484230017001132,"Block 1132, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001134,484230017001134,"Block 1134, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001135,484230017001135,"Block 1135, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001144,484230017001144,"Block 1144, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017001145,484230017001145,"Block 1145, Block Group 1, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002057,484230017002057,"Block 2057, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002058,484230017002058,"Block 2058, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002059,484230017002059,"Block 2059, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002060,484230017002060,"Block 2060, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002061,484230017002061,"Block 2061, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002071,484230017002071,"Block 2071, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002075,484230017002075,"Block 2075, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017002086,484230017002086,"Block 2086, Block Group 2, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017003027,484230017003027,"Block 3027, Block Group 3, Census Tract 17, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230017003028,484230017003028,"Block 3028, Block Group 3, Census Tract 17, Smith County, Texas",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022022,484230018022022,"Block 2022, Block Group 2, Census Tract 18.02, Smith County, Texas",23,19,10,9,0,0,0,0,0,4,2,0,0,0,0,0,2
1000000US484230018022023,484230018022023,"Block 2023, Block Group 2, Census Tract 18.02, Smith County, Texas",432,221,36,171,2,0,0,0,12,211,131,0,0,1,0,75,4
1000000US484230018022024,484230018022024,"Block 2024, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022027,484230018022027,"Block 2027, Block Group 2, Census Tract 18.02, Smith County, Texas",35,34,0,33,0,0,0,0,1,1,0,0,0,0,0,1,0
1000000US484230018022028,484230018022028,"Block 2028, Block Group 2, Census Tract 18.02, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022029,484230018022029,"Block 2029, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022030,484230018022030,"Block 2030, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022031,484230018022031,"Block 2031, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022032,484230018022032,"Block 2032, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022033,484230018022033,"Block 2033, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022034,484230018022034,"Block 2034, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022035,484230018022035,"Block 2035, Block Group 2, Census Tract 18.02, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022036,484230018022036,"Block 2036, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022037,484230018022037,"Block 2037, Block Group 2, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018022038,484230018022038,"Block 2038, Block Group 2, Census Tract 18.02, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018023018,484230018023018,"Block 3018, Block Group 3, Census Tract 18.02, Smith County, Texas",562,524,386,121,2,10,0,0,5,38,20,0,0,0,0,15,3
1000000US484230018023019,484230018023019,"Block 3019, Block Group 3, Census Tract 18.02, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018023020,484230018023020,"Block 3020, Block Group 3, Census Tract 18.02, Smith County, Texas",35,35,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1000000US484230018023021,484230018023021,"Block 3021, Block Group 3, Census Tract 18.02, Smith County, Texas",35,35,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018023022,484230018023022,"Block 3022, Block Group 3, Census Tract 18.02, Smith County, Texas",263,249,203,35,1,5,0,3,2,14,4,0,0,0,0,10,0
1000000US484230018023023,484230018023023,"Block 3023, Block Group 3, Census Tract 18.02, Smith County, Texas",52,47,47,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230018023024,484230018023024,"Block 3024, Block Group 3, Census Tract 18.02, Smith County, Texas",37,33,29,1,0,0,0,3,0,4,2,0,0,0,0,2,0
1000000US484230018023025,484230018023025,"Block 3025, Block Group 3, Census Tract 18.02, Smith County, Texas",43,43,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230018023032,484230018023032,"Block 3032, Block Group 3, Census Tract 18.02, Smith County, Texas",204,188,144,38,2,3,0,0,1,16,10,0,0,0,0,4,2
1000000US484230018023037,484230018023037,"Block 3037, Block Group 3, Census Tract 18.02, Smith County, Texas",34,33,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230018023038,484230018023038,"Block 3038, Block Group 3, Census Tract 18.02, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018023039,484230018023039,"Block 3039, Block Group 3, Census Tract 18.02, Smith County, Texas",257,256,252,1,0,1,0,0,2,1,1,0,0,0,0,0,0
1000000US484230018031000,484230018031000,"Block 1000, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031001,484230018031001,"Block 1001, Block Group 1, Census Tract 18.03, Smith County, Texas",888,846,795,26,0,16,0,3,6,42,28,0,0,1,0,13,0
1000000US484230018031002,484230018031002,"Block 1002, Block Group 1, Census Tract 18.03, Smith County, Texas",53,52,51,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1000000US484230018031003,484230018031003,"Block 1003, Block Group 1, Census Tract 18.03, Smith County, Texas",64,60,59,0,0,0,0,0,1,4,4,0,0,0,0,0,0
1000000US484230018031004,484230018031004,"Block 1004, Block Group 1, Census Tract 18.03, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031005,484230018031005,"Block 1005, Block Group 1, Census Tract 18.03, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031006,484230018031006,"Block 1006, Block Group 1, Census Tract 18.03, Smith County, Texas",22,21,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230018031007,484230018031007,"Block 1007, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031008,484230018031008,"Block 1008, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031009,484230018031009,"Block 1009, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031010,484230018031010,"Block 1010, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031011,484230018031011,"Block 1011, Block Group 1, Census Tract 18.03, Smith County, Texas",18,18,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230018031012,484230018031012,"Block 1012, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031013,484230018031013,"Block 1013, Block Group 1, Census Tract 18.03, Smith County, Texas",63,54,48,2,0,4,0,0,0,9,4,0,0,0,0,5,0
1000000US484230018031014,484230018031014,"Block 1014, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031015,484230018031015,"Block 1015, Block Group 1, Census Tract 18.03, Smith County, Texas",407,401,354,7,0,30,0,4,6,6,6,0,0,0,0,0,0
1000000US484230018031016,484230018031016,"Block 1016, Block Group 1, Census Tract 18.03, Smith County, Texas",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031017,484230018031017,"Block 1017, Block Group 1, Census Tract 18.03, Smith County, Texas",59,58,45,13,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230018031018,484230018031018,"Block 1018, Block Group 1, Census Tract 18.03, Smith County, Texas",40,40,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031019,484230018031019,"Block 1019, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031020,484230018031020,"Block 1020, Block Group 1, Census Tract 18.03, Smith County, Texas",68,66,56,8,0,0,2,0,0,2,2,0,0,0,0,0,0
1000000US484230018031021,484230018031021,"Block 1021, Block Group 1, Census Tract 18.03, Smith County, Texas",23,17,7,10,0,0,0,0,0,6,6,0,0,0,0,0,0
1000000US484230018031022,484230018031022,"Block 1022, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031023,484230018031023,"Block 1023, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031024,484230018031024,"Block 1024, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031025,484230018031025,"Block 1025, Block Group 1, Census Tract 18.03, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031026,484230018031026,"Block 1026, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031027,484230018031027,"Block 1027, Block Group 1, Census Tract 18.03, Smith County, Texas",11,11,2,7,0,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230018031028,484230018031028,"Block 1028, Block Group 1, Census Tract 18.03, Smith County, Texas",240,227,203,16,1,4,0,0,3,13,6,0,1,0,0,5,1
1000000US484230018031029,484230018031029,"Block 1029, Block Group 1, Census Tract 18.03, Smith County, Texas",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031030,484230018031030,"Block 1030, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031031,484230018031031,"Block 1031, Block Group 1, Census Tract 18.03, Smith County, Texas",55,55,50,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031032,484230018031032,"Block 1032, Block Group 1, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031033,484230018031033,"Block 1033, Block Group 1, Census Tract 18.03, Smith County, Texas",52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031034,484230018031034,"Block 1034, Block Group 1, Census Tract 18.03, Smith County, Texas",16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031035,484230018031035,"Block 1035, Block Group 1, Census Tract 18.03, Smith County, Texas",44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018031036,484230018031036,"Block 1036, Block Group 1, Census Tract 18.03, Smith County, Texas",8,6,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230018032000,484230018032000,"Block 2000, Block Group 2, Census Tract 18.03, Smith County, Texas",61,60,54,3,0,1,0,0,2,1,1,0,0,0,0,0,0
1000000US484230018032001,484230018032001,"Block 2001, Block Group 2, Census Tract 18.03, Smith County, Texas",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032002,484230018032002,"Block 2002, Block Group 2, Census Tract 18.03, Smith County, Texas",53,53,30,15,0,8,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032003,484230018032003,"Block 2003, Block Group 2, Census Tract 18.03, Smith County, Texas",41,29,26,0,0,1,0,0,2,12,7,0,0,0,0,5,0
1000000US484230018032004,484230018032004,"Block 2004, Block Group 2, Census Tract 18.03, Smith County, Texas",60,60,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032005,484230018032005,"Block 2005, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032006,484230018032006,"Block 2006, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032007,484230018032007,"Block 2007, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032008,484230018032008,"Block 2008, Block Group 2, Census Tract 18.03, Smith County, Texas",21,14,9,2,3,0,0,0,0,7,1,0,0,0,0,6,0
1000000US484230018032009,484230018032009,"Block 2009, Block Group 2, Census Tract 18.03, Smith County, Texas",54,53,52,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230018032010,484230018032010,"Block 2010, Block Group 2, Census Tract 18.03, Smith County, Texas",32,27,24,3,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230018032011,484230018032011,"Block 2011, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032012,484230018032012,"Block 2012, Block Group 2, Census Tract 18.03, Smith County, Texas",46,39,31,4,0,4,0,0,0,7,2,0,1,0,0,4,0
1000000US484230018032013,484230018032013,"Block 2013, Block Group 2, Census Tract 18.03, Smith County, Texas",62,57,49,5,3,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230018032014,484230018032014,"Block 2014, Block Group 2, Census Tract 18.03, Smith County, Texas",66,64,57,0,2,5,0,0,0,2,2,0,0,0,0,0,0
1000000US484230018032015,484230018032015,"Block 2015, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032016,484230018032016,"Block 2016, Block Group 2, Census Tract 18.03, Smith County, Texas",125,121,110,7,2,0,0,1,1,4,1,0,0,0,0,2,1
1000000US484230018032017,484230018032017,"Block 2017, Block Group 2, Census Tract 18.03, Smith County, Texas",23,19,19,0,0,0,0,0,0,4,3,0,0,0,0,1,0
1000000US484230018032018,484230018032018,"Block 2018, Block Group 2, Census Tract 18.03, Smith County, Texas",16,15,13,0,2,0,0,0,0,1,0,0,0,0,0,1,0
1000000US484230018032019,484230018032019,"Block 2019, Block Group 2, Census Tract 18.03, Smith County, Texas",60,55,55,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230018032020,484230018032020,"Block 2020, Block Group 2, Census Tract 18.03, Smith County, Texas",40,37,23,14,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230018032021,484230018032021,"Block 2021, Block Group 2, Census Tract 18.03, Smith County, Texas",28,24,24,0,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230018032022,484230018032022,"Block 2022, Block Group 2, Census Tract 18.03, Smith County, Texas",58,53,42,11,0,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230018032023,484230018032023,"Block 2023, Block Group 2, Census Tract 18.03, Smith County, Texas",39,37,29,6,0,1,0,1,0,2,2,0,0,0,0,0,0
1000000US484230018032024,484230018032024,"Block 2024, Block Group 2, Census Tract 18.03, Smith County, Texas",69,64,58,5,1,0,0,0,0,5,0,0,0,0,0,5,0
1000000US484230018032025,484230018032025,"Block 2025, Block Group 2, Census Tract 18.03, Smith County, Texas",30,25,25,0,0,0,0,0,0,5,2,0,0,0,0,3,0
1000000US484230018032026,484230018032026,"Block 2026, Block Group 2, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032027,484230018032027,"Block 2027, Block Group 2, Census Tract 18.03, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018032028,484230018032028,"Block 2028, Block Group 2, Census Tract 18.03, Smith County, Texas",34,32,26,6,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230018032029,484230018032029,"Block 2029, Block Group 2, Census Tract 18.03, Smith County, Texas",49,46,43,0,2,0,0,1,0,3,3,0,0,0,0,0,0
1000000US484230018032030,484230018032030,"Block 2030, Block Group 2, Census Tract 18.03, Smith County, Texas",57,56,53,2,0,0,0,0,1,1,0,0,0,0,0,1,0
1000000US484230018033000,484230018033000,"Block 3000, Block Group 3, Census Tract 18.03, Smith County, Texas",58,55,46,2,0,6,0,0,1,3,2,0,0,0,0,0,1
1000000US484230018033001,484230018033001,"Block 3001, Block Group 3, Census Tract 18.03, Smith County, Texas",530,509,305,132,1,63,0,0,8,21,7,3,0,1,0,9,1
1000000US484230018033002,484230018033002,"Block 3002, Block Group 3, Census Tract 18.03, Smith County, Texas",73,66,47,13,0,1,0,3,2,7,1,0,0,0,0,6,0
1000000US484230018033003,484230018033003,"Block 3003, Block Group 3, Census Tract 18.03, Smith County, Texas",109,100,47,19,0,25,0,0,9,9,0,0,0,0,0,9,0
1000000US484230018033004,484230018033004,"Block 3004, Block Group 3, Census Tract 18.03, Smith County, Texas",154,141,72,59,0,7,0,0,3,13,3,0,0,0,0,7,3
1000000US484230018033005,484230018033005,"Block 3005, Block Group 3, Census Tract 18.03, Smith County, Texas",12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033006,484230018033006,"Block 3006, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033007,484230018033007,"Block 3007, Block Group 3, Census Tract 18.03, Smith County, Texas",214,199,150,43,2,2,0,0,2,15,5,1,0,0,1,6,2
1000000US484230018033008,484230018033008,"Block 3008, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033009,484230018033009,"Block 3009, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033010,484230018033010,"Block 3010, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033011,484230018033011,"Block 3011, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033012,484230018033012,"Block 3012, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033013,484230018033013,"Block 3013, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033014,484230018033014,"Block 3014, Block Group 3, Census Tract 18.03, Smith County, Texas",490,450,347,89,3,10,0,0,1,40,15,1,0,0,0,22,2
1000000US484230018033015,484230018033015,"Block 3015, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033016,484230018033016,"Block 3016, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033017,484230018033017,"Block 3017, Block Group 3, Census Tract 18.03, Smith County, Texas",122,119,118,1,0,0,0,0,0,3,2,0,0,0,0,1,0
1000000US484230018033018,484230018033018,"Block 3018, Block Group 3, Census Tract 18.03, Smith County, Texas",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033019,484230018033019,"Block 3019, Block Group 3, Census Tract 18.03, Smith County, Texas",52,50,43,0,1,6,0,0,0,2,2,0,0,0,0,0,0
1000000US484230018033020,484230018033020,"Block 3020, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033021,484230018033021,"Block 3021, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033022,484230018033022,"Block 3022, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230018033023,484230018033023,"Block 3023, Block Group 3, Census Tract 18.03, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011000,484230019011000,"Block 1000, Block Group 1, Census Tract 19.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011001,484230019011001,"Block 1001, Block Group 1, Census Tract 19.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011002,484230019011002,"Block 1002, Block Group 1, Census Tract 19.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011003,484230019011003,"Block 1003, Block Group 1, Census Tract 19.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011004,484230019011004,"Block 1004, Block Group 1, Census Tract 19.01, Smith County, Texas",972,917,773,85,7,46,0,0,6,55,26,0,1,0,0,26,2
1000000US484230019011005,484230019011005,"Block 1005, Block Group 1, Census Tract 19.01, Smith County, Texas",28,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011006,484230019011006,"Block 1006, Block Group 1, Census Tract 19.01, Smith County, Texas",53,51,37,2,0,11,0,0,1,2,2,0,0,0,0,0,0
1000000US484230019011007,484230019011007,"Block 1007, Block Group 1, Census Tract 19.01, Smith County, Texas",24,24,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011008,484230019011008,"Block 1008, Block Group 1, Census Tract 19.01, Smith County, Texas",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011009,484230019011009,"Block 1009, Block Group 1, Census Tract 19.01, Smith County, Texas",9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011010,484230019011010,"Block 1010, Block Group 1, Census Tract 19.01, Smith County, Texas",85,79,62,11,1,2,0,0,3,6,5,0,0,0,0,1,0
1000000US484230019011011,484230019011011,"Block 1011, Block Group 1, Census Tract 19.01, Smith County, Texas",13,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011012,484230019011012,"Block 1012, Block Group 1, Census Tract 19.01, Smith County, Texas",49,48,46,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1000000US484230019011013,484230019011013,"Block 1013, Block Group 1, Census Tract 19.01, Smith County, Texas",37,37,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011014,484230019011014,"Block 1014, Block Group 1, Census Tract 19.01, Smith County, Texas",49,46,45,0,0,1,0,0,0,3,3,0,0,0,0,0,0
1000000US484230019011015,484230019011015,"Block 1015, Block Group 1, Census Tract 19.01, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011016,484230019011016,"Block 1016, Block Group 1, Census Tract 19.01, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011017,484230019011017,"Block 1017, Block Group 1, Census Tract 19.01, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011018,484230019011018,"Block 1018, Block Group 1, Census Tract 19.01, Smith County, Texas",65,62,58,2,2,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230019011019,484230019011019,"Block 1019, Block Group 1, Census Tract 19.01, Smith County, Texas",70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011020,484230019011020,"Block 1020, Block Group 1, Census Tract 19.01, Smith County, Texas",42,42,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1000000US484230019011021,484230019011021,"Block 1021, Block Group 1, Census Tract 19.01, Smith County, Texas",11,9,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230019011022,484230019011022,"Block 1022, Block Group 1, Census Tract 19.01, Smith County, Texas",29,27,24,3,0,0,0,0,0,2,2,0,0,0,0,0,0
1000000US484230019011023,484230019011023,"Block 1023, Block Group 1, Census Tract 19.01, Smith County, Texas",63,60,60,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1000000US484230019011024,484230019011024,"Block 1024, Block Group 1, Census Tract 19.01, Smith County, Texas",51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230019011025,484230019011025,"Block 1025, Block Group 1, Census Tract 19.01, Smith County, Texas",31,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0
